# t [s], p1 [Pa], p2 [Pa], mobA [kg], immA [kg], dissA [kg], sealA [kg], mobB [kg], immB [kg], dissB [kg], sealB [kg], mC [m^2], sealTot [kg], boundary [kg]
0.0000e+00, 2.825e+07, 2.234e+07, 0.000e+00, 0.000e+00, 2.744e-01, 2.588e-02, 0.000e+00, 0.000e+00, 1.741e-01, 2.097e-02, nan, 1.123e-01, 9.026e+00
3.1557e+07, 2.825e+07, 2.234e+07, 0.000e+00, 0.000e+00, 2.744e-01, 2.588e-02, 0.000e+00, 0.000e+00, 1.741e-01, 2.097e-02, nan, 1.123e-01, 9.026e+00
6.3114e+07, 2.856e+07, 2.240e+07, 0.000e+00, 0.000e+00, 2.744e-01, 2.588e-02, 0.000e+00, 0.000e+00, 1.741e-01, 2.097e-02, nan, 1.123e-01, 9.027e+00
7.9821e+07, 2.878e+07, 2.249e+07, 0.000e+00, 0.000e+00, 2.744e-01, 2.589e-02, 0.000e+00, 0.000e+00, 1.741e-01, 2.097e-02, nan, 1.564e+01, 9.027e+00
8.9844e+07, 2.890e+07, 2.255e+07, 0.000e+00, 0.000e+00, 2.744e-01, 2.589e-02, 0.000e+00, 0.000e+00, 1.742e-01, 2.097e-02, nan, 3.456e+01, 9.028e+00
9.8046e+07, 2.897e+07, 2.258e+07, 0.000e+00, 0.000e+00, 2.744e-01, 2.589e-02, 0.000e+00, 0.000e+00, 1.742e-01, 2.098e-02, nan, 4.834e+01, 9.028e+00
1.0859e+08, 2.902e+07, 2.261e+07, 0.000e+00, 0.000e+00, 2.744e-01, 2.589e-02, 0.000e+00, 0.000e+00, 1.742e-01, 2.098e-02, nan, 6.054e+01, 9.028e+00
1.2441e+08, 2.909e+07, 2.266e+07, 0.000e+00, 0.000e+00, 2.745e-01, 2.589e-02, 0.000e+00, 0.000e+00, 1.742e-01, 2.098e-02, nan, 8.039e+01, 9.028e+00
1.4104e+08, 2.918e+07, 2.272e+07, 0.000e+00, 0.000e+00, 2.745e-01, 2.589e-02, 0.000e+00, 0.000e+00, 1.742e-01, 2.098e-02, nan, 1.471e+02, 9.028e+00
1.5768e+08, 2.928e+07, 2.280e+07, 0.000e+00, 0.000e+00, 2.771e-01, 2.589e-02, 0.000e+00, 0.000e+00, 1.742e-01, 2.098e-02, nan, 3.545e+02, 9.029e+00
1.7432e+08, 2.937e+07, 2.287e+07, 0.000e+00, 0.000e+00, 3.086e+01, 3.259e-02, 0.000e+00, 0.000e+00, 1.742e-01, 2.098e-02, nan, 7.135e+02, 9.029e+00
1.9095e+08, 2.947e+07, 2.295e+07, 1.052e+04, 1.443e+03, 5.593e+03, 5.124e+00, 0.000e+00, 0.000e+00, 1.742e-01, 2.098e-02, nan, 1.229e+03, 9.029e+00
2.0592e+08, 2.956e+07, 2.303e+07, 6.563e+04, 6.993e+02, 1.853e+04, 1.705e+01, 0.000e+00, 0.000e+00, 1.742e-01, 2.098e-02, nan, 1.877e+03, 9.030e+00
2.1940e+08, 2.964e+07, 2.311e+07, 1.470e+05, 1.737e+03, 2.798e+04, 3.112e+01, 0.000e+00, 0.000e+00, 1.742e-01, 2.098e-02, nan, 2.546e+03, 9.030e+00
2.3288e+08, 2.971e+07, 2.317e+07, 2.373e+05, 4.239e+03, 3.533e+04, 4.510e+01, 0.000e+00, 0.000e+00, 1.742e-01, 2.098e-02, nan, 3.220e+03, 9.030e+00
2.5020e+08, 2.978e+07, 2.324e+07, 3.448e+05, 1.583e+01, 4.512e+04, 6.062e+01, 0.000e+00, 0.000e+00, 1.742e-01, 2.098e-02, nan, 3.986e+03, 9.030e+00
2.6969e+08, 2.987e+07, 2.333e+07, 4.924e+05, 1.254e+02, 5.788e+04, 1.310e+02, 0.000e+00, 0.000e+00, 1.742e-01, 2.098e-02, nan, 5.139e+03, 9.031e+00
2.8066e+08, 2.998e+07, 2.343e+07, 6.777e+05, 1.452e+03, 7.444e+04, 3.038e+02, 0.000e+00, 0.000e+00, 1.742e-01, 2.098e-02, nan, 6.616e+03, 9.031e+00
2.9162e+08, 3.004e+07, 2.348e+07, 7.953e+05, 7.643e+02, 7.905e+04, 4.351e+02, 0.000e+00, 0.000e+00, 1.742e-01, 2.098e-02, nan, 7.505e+03, 9.031e+00
3.0258e+08, 3.009e+07, 2.354e+07, 9.156e+05, 2.651e+03, 8.486e+04, 5.992e+02, 0.000e+00, 0.000e+00, 1.742e-01, 2.098e-02, nan, 8.446e+03, 9.031e+00
3.1536e+08, 3.015e+07, 2.360e+07, 1.042e+06, 2.023e+03, 9.231e+04, 7.976e+02, 0.000e+00, 0.000e+00, 1.742e-01, 2.098e-02, nan, 9.437e+03, 9.032e+00
3.3179e+08, 3.022e+07, 2.366e+07, 1.193e+06, 2.129e+03, 1.021e+05, 1.078e+03, 0.000e+00, 0.000e+00, 1.742e-01, 2.098e-02, nan, 1.067e+04, 9.032e+00
3.5027e+08, 3.030e+07, 2.375e+07, 1.393e+06, 1.980e+03, 1.154e+05, 1.525e+03, 0.000e+00, 0.000e+00, 1.742e-01, 2.099e-02, nan, 1.238e+04, 9.032e+00
3.7106e+08, 3.040e+07, 2.384e+07, 1.623e+06, 2.191e+03, 1.292e+05, 2.149e+03, 0.000e+00, 0.000e+00, 1.742e-01, 2.099e-02, nan, 1.447e+04, 9.032e+00
3.9445e+08, 3.050e+07, 2.395e+07, 1.886e+06, 3.458e+03, 1.463e+05, 2.977e+03, 0.000e+00, 0.000e+00, 1.743e-01, 2.099e-02, nan, 1.702e+04, 9.033e+00
4.1784e+08, 3.062e+07, 2.407e+07, 2.198e+06, 3.521e+03, 1.657e+05, 4.037e+03, 0.000e+00, 0.000e+00, 1.743e-01, 2.099e-02, nan, 2.008e+04, 9.033e+00
4.3889e+08, 3.075e+07, 2.419e+07, 2.520e+06, 4.813e+03, 1.845e+05, 5.212e+03, 0.000e+00, 0.000e+00, 1.743e-01, 2.099e-02, nan, 2.329e+04, 9.034e+00
4.5597e+08, 3.085e+07, 2.429e+07, 2.820e+06, 4.071e+03, 1.996e+05, 6.358e+03, 0.000e+00, 0.000e+00, 1.743e-01, 2.099e-02, nan, 2.628e+04, 9.034e+00
4.7304e+08, 3.094e+07, 2.438e+07, 3.068e+06, 1.821e+03, 2.113e+05, 7.347e+03, 0.000e+00, 0.000e+00, 1.743e-01, 2.099e-02, nan, 2.879e+04, 9.034e+00
4.9499e+08, 3.103e+07, 2.447e+07, 3.316e+06, 1.678e+03, 2.230e+05, 8.394e+03, 0.000e+00, 0.000e+00, 1.743e-01, 2.099e-02, nan, 3.137e+04, 9.035e+00
5.1695e+08, 3.114e+07, 2.458e+07, 3.631e+06, 3.133e+03, 2.421e+05, 9.851e+03, 0.000e+00, 0.000e+00, 1.743e-01, 2.099e-02, nan, 3.482e+04, 9.035e+00
5.3106e+08, 3.125e+07, 2.469e+07, 3.953e+06, 1.493e+03, 2.583e+05, 1.145e+04, 0.000e+00, 0.000e+00, 1.743e-01, 2.099e-02, nan, 3.843e+04, 9.035e+00
5.4517e+08, 3.132e+07, 2.476e+07, 4.161e+06, 2.437e+03, 2.664e+05, 1.252e+04, 0.000e+00, 0.000e+00, 1.743e-01, 2.099e-02, nan, 4.081e+04, 9.036e+00
5.5576e+08, 3.138e+07, 2.484e+07, 4.364e+06, 6.621e+03, 2.761e+05, 1.365e+04, 0.000e+00, 0.000e+00, 1.743e-01, 2.099e-02, nan, 4.324e+04, 9.036e+00
5.6766e+08, 3.142e+07, 2.489e+07, 4.528e+06, 1.308e+03, 2.831e+05, 1.452e+04, 0.000e+00, 0.000e+00, 1.743e-01, 2.099e-02, nan, 4.509e+04, 9.036e+00
5.8552e+08, 3.145e+07, 2.495e+07, 4.703e+06, 4.096e+03, 2.927e+05, 1.554e+04, 0.000e+00, 0.000e+00, 1.743e-01, 2.100e-02, nan, 4.722e+04, 9.036e+00
6.0812e+08, 3.151e+07, 2.504e+07, 4.971e+06, 3.402e+03, 3.094e+05, 1.712e+04, 0.000e+00, 0.000e+00, 1.743e-01, 2.100e-02, nan, 5.047e+04, 9.037e+00
6.3072e+08, 3.159e+07, 2.516e+07, 5.313e+06, 4.693e+03, 3.284e+05, 1.922e+04, 0.000e+00, 0.000e+00, 1.824e-01, 2.100e-02, nan, 5.471e+04, 9.037e+00
6.5614e+08, 3.168e+07, 2.527e+07, 5.655e+06, 8.178e+03, 3.467e+05, 2.144e+04, 0.000e+00, 0.000e+00, 3.149e-01, 2.100e-02, nan, 5.907e+04, 9.037e+00
6.7902e+08, 3.181e+07, 2.540e+07, 6.048e+06, 4.913e+03, 3.683e+05, 2.408e+04, 0.000e+00, 0.000e+00, 2.279e+00, 2.100e-02, nan, 6.414e+04, 9.038e+00
7.0190e+08, 3.192e+07, 2.551e+07, 6.399e+06, 5.622e+03, 3.845e+05, 2.653e+04, 0.000e+00, 0.000e+00, 1.047e+01, 2.100e-02, nan, 6.874e+04, 9.038e+00
7.1906e+08, 3.203e+07, 2.563e+07, 6.748e+06, 6.203e+03, 4.026e+05, 2.906e+04, 0.000e+00, 0.000e+00, 4.201e+01, 2.101e-02, nan, 7.336e+04, 9.038e+00
7.3451e+08, 3.212e+07, 2.572e+07, 7.013e+06, 5.077e+03, 4.142e+05, 3.101e+04, 0.000e+00, 0.000e+00, 9.380e+01, 2.102e-02, nan, 7.687e+04, 9.039e+00
7.5188e+08, 3.219e+07, 2.579e+07, 7.248e+06, 5.235e+03, 4.253e+05, 3.281e+04, 0.000e+00, 0.000e+00, 1.824e+02, 2.103e-02, nan, 8.005e+04, 9.039e+00
7.7014e+08, 3.228e+07, 2.588e+07, 7.511e+06, 5.663e+03, 4.390e+05, 3.489e+04, 0.000e+00, 0.000e+00, 3.878e+02, 2.107e-02, nan, 8.367e+04, 9.039e+00
7.8840e+08, 3.237e+07, 2.597e+07, 7.785e+06, 8.369e+03, 4.531e+05, 3.713e+04, 0.000e+00, 0.000e+00, 8.400e+02, 2.115e-02, nan, 8.752e+04, 9.040e+00
8.0209e+08, 3.246e+07, 2.606e+07, 8.061e+06, 8.406e+03, 4.674e+05, 3.943e+04, 0.000e+00, 0.000e+00, 1.837e+03, 2.133e-02, nan, 9.143e+04, 9.040e+00
8.1579e+08, 3.255e+07, 2.634e+07, 8.275e+06, 8.389e+03, 4.756e+05, 4.062e+04, 0.000e+00, 0.000e+00, 2.894e+03, 2.129e-02, nan, 9.370e+04, 9.040e+00
8.2811e+08, 3.264e+07, 2.654e+07, 8.492e+06, 8.102e+03, 4.860e+05, 4.142e+04, 6.166e+02, 1.290e+03, 5.051e+03, 2.130e-02, nan, 9.544e+04, 9.041e+00
8.4198e+08, 3.273e+07, 2.671e+07, 8.694e+06, 5.205e+03, 4.936e+05, 4.195e+04, 5.218e+03, 1.348e+03, 1.047e+04, 2.130e-02, nan, 9.672e+04, 9.041e+00
8.5758e+08, 3.284e+07, 2.688e+07, 8.923e+06, 2.943e+03, 5.053e+05, 4.238e+04, 1.514e+04, 3.172e+03, 1.588e+04, 2.127e-02, nan, 9.791e+04, 9.042e+00
8.7513e+08, 3.298e+07, 2.707e+07, 9.179e+06, 9.325e+03, 5.161e+05, 4.272e+04, 3.006e+04, 3.884e+03, 2.362e+04, 2.121e-02, nan, 9.902e+04, 9.042e+00
8.9268e+08, 3.314e+07, 2.727e+07, 9.480e+06, 5.770e+03, 5.286e+05, 4.299e+04, 5.459e+04, 2.989e+03, 3.038e+04, 2.111e-02, nan, 1.001e+05, 9.043e+00
9.1023e+08, 3.331e+07, 2.746e+07, 9.781e+06, 6.777e+03, 5.416e+05, 4.317e+04, 7.442e+04, 6.544e+03, 3.967e+04, 2.103e-02, nan, 1.010e+05, 9.043e+00
9.2815e+08, 3.348e+07, 2.765e+07, 1.008e+07, 7.975e+03, 5.537e+05, 4.330e+04, 1.038e+05, 5.031e+03, 4.570e+04, 2.105e-02, nan, 1.018e+05, 9.044e+00
9.4608e+08, 3.366e+07, 2.784e+07, 1.040e+07, 7.778e+03, 5.659e+05, 4.341e+04, 1.313e+05, 4.396e+03, 5.459e+04, 2.109e-02, nan, 1.025e+05, 9.045e+00
9.6625e+08, 3.384e+07, 2.803e+07, 1.071e+07, 5.347e+03, 5.779e+05, 4.348e+04, 1.563e+05, 6.696e+03, 6.356e+04, 2.115e-02, nan, 1.032e+05, 9.045e+00
9.8894e+08, 3.403e+07, 2.824e+07, 1.107e+07, 7.154e+03, 5.927e+05, 4.355e+04, 1.872e+05, 8.478e+03, 7.242e+04, 2.123e-02, nan, 1.039e+05, 9.046e+00
1.0116e+09, 3.426e+07, 2.847e+07, 1.146e+07, 9.542e+03, 6.093e+05, 4.361e+04, 2.267e+05, 3.855e+03, 8.477e+04, 2.134e-02, nan, 1.046e+05, 9.047e+00
1.0343e+09, 3.448e+07, 2.870e+07, 1.186e+07, 6.140e+03, 6.239e+05, 4.365e+04, 2.609e+05, 8.051e+03, 9.429e+04, 2.145e-02, nan, 1.054e+05, 9.047e+00
1.0598e+09, 3.470e+07, 2.893e+07, 1.226e+07, 8.930e+03, 6.395e+05, 4.369e+04, 2.961e+05, 1.022e+04, 1.055e+05, 2.156e-02, nan, 1.061e+05, 9.048e+00
1.0818e+09, 3.495e+07, 2.918e+07, 1.270e+07, 1.080e+04, 6.578e+05, 4.372e+04, 3.362e+05, 1.547e+04, 1.161e+05, 2.167e-02, nan, 1.068e+05, 9.049e+00
1.1038e+09, 3.516e+07, 2.940e+07, 1.308e+07, 9.544e+03, 6.718e+05, 4.375e+04, 3.816e+05, 9.397e+03, 1.258e+05, 2.176e-02, nan, 1.075e+05, 9.050e+00
1.1257e+09, 3.538e+07, 2.962e+07, 1.347e+07, 6.022e+03, 6.857e+05, 4.377e+04, 4.255e+05, 6.725e+03, 1.352e+05, 2.185e-02, nan, 1.081e+05, 9.050e+00
1.1504e+09, 3.559e+07, 2.984e+07, 1.384e+07, 7.851e+03, 6.995e+05, 4.379e+04, 4.695e+05, 3.364e+03, 1.472e+05, 2.193e-02, nan, 1.087e+05, 9.051e+00
1.1820e+09, 3.583e+07, 3.008e+07, 1.427e+07, 8.933e+03, 7.166e+05, 4.381e+04, 5.117e+05, 1.099e+04, 1.595e+05, 2.201e-02, nan, 1.093e+05, 9.052e+00
1.2135e+09, 3.613e+07, 3.039e+07, 1.480e+07, 5.998e+03, 7.386e+05, 4.382e+04, 5.806e+05, 6.214e+03, 1.794e+05, 2.211e-02, nan, 1.101e+05, 9.053e+00
1.2375e+09, 3.644e+07, 3.070e+07, 1.533e+07, 8.406e+03, 7.596e+05, 4.383e+04, 6.479e+05, 1.485e+04, 1.928e+05, 2.219e-02, nan, 1.109e+05, 9.054e+00
1.2495e+09, 3.667e+07, 3.093e+07, 1.573e+07, 1.384e+04, 7.716e+05, 4.384e+04, 7.032e+05, 1.868e+04, 2.046e+05, 2.226e-02, nan, 1.115e+05, 9.055e+00
1.2555e+09, 3.678e+07, 3.105e+07, 1.594e+07, 9.400e+03, 7.765e+05, 4.384e+04, 7.407e+05, 1.269e+04, 2.094e+05, 2.229e-02, nan, 1.118e+05, 9.055e+00
1.2614e+09, 3.684e+07, 3.111e+07, 1.604e+07, 1.073e+04, 7.785e+05, 4.384e+04, 7.534e+05, 1.641e+04, 2.112e+05, 2.230e-02, nan, 1.119e+05, 9.055e+00
1.2794e+09, 3.690e+07, 3.117e+07, 1.615e+07, 8.466e+03, 7.812e+05, 4.384e+04, 7.709e+05, 1.502e+04, 2.137e+05, 2.232e-02, nan, 1.121e+05, 9.055e+00
1.3110e+09, 3.707e+07, 3.134e+07, 1.644e+07, 1.175e+04, 7.939e+05, 4.385e+04, 8.229e+05, 1.034e+04, 2.237e+05, 2.236e-02, nan, 1.125e+05, 9.056e+00
1.3425e+09, 3.737e+07, 3.165e+07, 1.696e+07, 1.535e+04, 8.165e+05, 4.385e+04, 9.033e+05, 1.514e+04, 2.436e+05, 2.242e-02, nan, 1.132e+05, 9.057e+00
1.3683e+09, 3.767e+07, 3.195e+07, 1.749e+07, 1.619e+04, 8.355e+05, 4.385e+04, 9.963e+05, 1.472e+04, 2.600e+05, 2.249e-02, nan, 1.139e+05, 9.058e+00
1.3862e+09, 3.792e+07, 3.220e+07, 1.793e+07, 1.308e+04, 8.497e+05, 4.384e+04, 1.075e+06, 1.168e+04, 2.762e+05, 2.253e-02, nan, 1.145e+05, 9.059e+00
1.4008e+09, 3.809e+07, 3.237e+07, 1.822e+07, 1.553e+04, 8.593e+05, 4.384e+04, 1.124e+06, 1.759e+04, 2.849e+05, 2.257e-02, nan, 1.148e+05, 9.059e+00
1.4100e+09, 3.823e+07, 3.252e+07, 1.846e+07, 1.698e+04, 8.678e+05, 4.384e+04, 1.168e+06, 2.106e+04, 2.904e+05, 2.259e-02, nan, 1.152e+05, 9.060e+00
1.4145e+09, 3.832e+07, 3.260e+07, 1.862e+07, 1.869e+04, 8.711e+05, 4.384e+04, 1.202e+06, 1.727e+04, 2.944e+05, 2.260e-02, nan, 1.153e+05, 9.060e+00
1.4191e+09, 3.836e+07, 3.265e+07, 1.870e+07, 1.431e+04, 8.729e+05, 4.384e+04, 1.219e+06, 1.516e+04, 2.966e+05, 2.261e-02, nan, 1.154e+05, 9.060e+00
1.4328e+09, 3.841e+07, 3.269e+07, 1.877e+07, 1.673e+04, 8.752e+05, 4.384e+04, 1.231e+06, 1.728e+04, 2.989e+05, 2.262e-02, nan, 1.155e+05, 9.060e+00
1.4644e+09, 3.854e+07, 3.282e+07, 1.899e+07, 1.639e+04, 8.890e+05, 4.384e+04, 1.274e+06, 1.736e+04, 3.071e+05, 2.264e-02, nan, 1.158e+05, 9.061e+00
1.4959e+09, 3.884e+07, 3.312e+07, 1.949e+07, 2.459e+04, 9.177e+05, 4.384e+04, 1.376e+06, 1.431e+04, 3.271e+05, 2.269e-02, nan, 1.165e+05, 9.062e+00
1.5196e+09, 3.913e+07, 3.342e+07, 2.002e+07, 2.023e+04, 9.353e+05, 4.384e+04, 1.466e+06, 2.044e+04, 3.522e+05, 2.273e-02, nan, 1.171e+05, 9.063e+00
1.5409e+09, 3.936e+07, 3.365e+07, 2.041e+07, 1.290e+04, 9.452e+05, 4.384e+04, 1.537e+06, 3.017e+04, 3.632e+05, 2.275e-02, nan, 1.176e+05, 9.064e+00
1.5589e+09, 3.956e+07, 3.385e+07, 2.076e+07, 1.202e+04, 9.538e+05, 4.384e+04, 1.618e+06, 1.443e+04, 3.810e+05, 2.278e-02, nan, 1.181e+05, 9.064e+00
1.5768e+09, 3.973e+07, 3.402e+07, 2.106e+07, 7.918e+03, 9.597e+05, 4.384e+04, 1.664e+06, 2.616e+04, 3.936e+05, 2.280e-02, nan, 1.184e+05, 9.065e+00
1.5999e+09, 3.990e+07, 3.419e+07, 2.135e+07, 1.191e+04, 9.668e+05, 4.384e+04, 1.727e+06, 1.937e+04, 4.083e+05, 2.282e-02, nan, 1.188e+05, 9.065e+00
1.6295e+09, 3.988e+07, 3.410e+07, 2.160e+07, 1.327e+04, 9.700e+05, 4.383e+04, 1.793e+06, 2.589e+04, 4.236e+05, 2.280e-02, nan, 1.188e+05, 9.066e+00
1.6611e+09, 3.988e+07, 3.408e+07, 2.191e+07, 1.426e+04, 9.771e+05, 4.382e+04, 1.870e+06, 2.325e+04, 4.476e+05, 2.277e-02, nan, 1.188e+05, 9.066e+00
1.6926e+09, 3.988e+07, 3.406e+07, 2.222e+07, 1.583e+04, 9.851e+05, 4.381e+04, 1.921e+06, 3.456e+04, 4.710e+05, 2.275e-02, nan, 1.188e+05, 9.066e+00
1.7136e+09, 3.988e+07, 3.405e+07, 2.253e+07, 1.630e+04, 9.946e+05, 4.381e+04, 1.976e+06, 2.298e+04, 4.976e+05, 2.273e-02, nan, 1.188e+05, 9.066e+00
1.7345e+09, 3.988e+07, 3.405e+07, 2.273e+07, 1.003e+04, 1.000e+06, 4.381e+04, 1.998e+06, 2.344e+04, 5.144e+05, 2.271e-02, nan, 1.188e+05, 9.066e+00
1.7659e+09, 3.988e+07, 3.405e+07, 2.292e+07, 1.894e+04, 1.006e+06, 4.381e+04, 2.007e+06, 3.262e+04, 5.316e+05, 2.269e-02, nan, 1.188e+05, 9.066e+00
1.7974e+09, 3.988e+07, 3.404e+07, 2.321e+07, 1.771e+04, 1.015e+06, 4.382e+04, 2.038e+06, 1.863e+04, 5.598e+05, 2.266e-02, nan, 1.188e+05, 9.066e+00
1.8290e+09, 3.988e+07, 3.404e+07, 2.349e+07, 1.506e+04, 1.024e+06, 4.382e+04, 2.038e+06, 3.510e+04, 5.857e+05, 2.263e-02, nan, 1.188e+05, 9.066e+00
1.8548e+09, 3.988e+07, 3.404e+07, 2.376e+07, 1.244e+04, 1.033e+06, 4.382e+04, 2.051e+06, 2.951e+04, 6.173e+05, 2.260e-02, nan, 1.188e+05, 9.066e+00
1.8735e+09, 3.988e+07, 3.404e+07, 2.398e+07, 1.749e+04, 1.039e+06, 4.382e+04, 2.064e+06, 3.104e+04, 6.344e+05, 2.258e-02, nan, 1.188e+05, 9.066e+00
1.8922e+09, 3.988e+07, 3.404e+07, 2.414e+07, 1.264e+04, 1.043e+06, 4.383e+04, 2.074e+06, 2.362e+04, 6.539e+05, 2.257e-02, nan, 1.188e+05, 9.066e+00
1.9132e+09, 3.988e+07, 3.404e+07, 2.430e+07, 1.295e+04, 1.049e+06, 4.383e+04, 2.070e+06, 3.399e+04, 6.696e+05, 2.255e-02, nan, 1.188e+05, 9.066e+00
1.9368e+09, 3.988e+07, 3.404e+07, 2.447e+07, 1.277e+04, 1.055e+06, 4.383e+04, 2.087e+06, 2.921e+04, 6.823e+05, 2.254e-02, nan, 1.188e+05, 9.066e+00
1.9684e+09, 3.988e+07, 3.403e+07, 2.465e+07, 1.527e+04, 1.061e+06, 4.383e+04, 2.095e+06, 2.228e+04, 7.085e+05, 2.253e-02, nan, 1.188e+05, 9.066e+00
1.9887e+09, 3.988e+07, 3.403e+07, 2.490e+07, 1.493e+04, 1.069e+06, 4.384e+04, 2.109e+06, 2.508e+04, 7.285e+05, 2.253e-02, nan, 1.188e+05, 9.066e+00
2.0115e+09, 3.988e+07, 3.403e+07, 2.506e+07, 1.701e+04, 1.074e+06, 4.384e+04, 2.107e+06, 3.146e+04, 7.471e+05, 2.253e-02, nan, 1.188e+05, 9.066e+00
2.0307e+09, 3.988e+07, 3.403e+07, 2.523e+07, 1.425e+04, 1.079e+06, 4.384e+04, 2.108e+06, 4.188e+04, 7.614e+05, 2.253e-02, nan, 1.188e+05, 9.066e+00
2.0403e+09, 3.988e+07, 3.403e+07, 2.538e+07, 1.409e+04, 1.083e+06, 4.385e+04, 2.126e+06, 3.316e+04, 7.749e+05, 2.253e-02, nan, 1.188e+05, 9.066e+00
2.0498e+09, 3.988e+07, 3.403e+07, 2.545e+07, 1.357e+04, 1.085e+06, 4.385e+04, 2.130e+06, 3.253e+04, 7.819e+05, 2.253e-02, nan, 1.188e+05, 9.066e+00
2.0786e+09, 3.988e+07, 3.402e+07, 2.552e+07, 1.390e+04, 1.087e+06, 4.385e+04, 2.138e+06, 2.890e+04, 7.885e+05, 2.253e-02, nan, 1.188e+05, 9.066e+00
2.1102e+09, 3.988e+07, 3.402e+07, 2.572e+07, 1.446e+04, 1.096e+06, 4.385e+04, 2.145e+06, 3.362e+04, 8.095e+05, 2.257e-02, nan, 1.188e+05, 9.066e+00
2.1417e+09, 3.988e+07, 3.402e+07, 2.594e+07, 1.726e+04, 1.102e+06, 4.386e+04, 2.158e+06, 3.338e+04, 8.324e+05, 2.263e-02, nan, 1.188e+05, 9.066e+00
2.1733e+09, 3.988e+07, 3.401e+07, 2.615e+07, 1.947e+04, 1.110e+06, 4.387e+04, 2.173e+06, 3.536e+04, 8.513e+05, 2.271e-02, nan, 1.188e+05, 9.066e+00
2.1904e+09, 3.988e+07, 3.401e+07, 2.637e+07, 1.356e+04, 1.116e+06, 4.387e+04, 2.185e+06, 3.740e+04, 8.730e+05, 2.280e-02, nan, 1.188e+05, 9.066e+00
2.2075e+09, 3.988e+07, 3.401e+07, 2.648e+07, 1.375e+04, 1.119e+06, 4.388e+04, 2.197e+06, 3.617e+04, 8.813e+05, 2.282e-02, nan, 1.188e+05, 9.066e+00
2.2332e+09, 3.988e+07, 3.401e+07, 2.659e+07, 1.361e+04, 1.123e+06, 4.388e+04, 2.205e+06, 3.530e+04, 8.929e+05, 2.285e-02, nan, 1.188e+05, 9.066e+00
2.2648e+09, 3.987e+07, 3.400e+07, 2.675e+07, 1.622e+04, 1.132e+06, 4.389e+04, 2.213e+06, 4.151e+04, 9.079e+05, 2.292e-02, nan, 1.188e+05, 9.066e+00
2.2963e+09, 3.987e+07, 3.400e+07, 2.693e+07, 1.757e+04, 1.141e+06, 4.389e+04, 2.231e+06, 3.962e+04, 9.262e+05, 2.306e-02, nan, 1.188e+05, 9.066e+00
2.3279e+09, 3.987e+07, 3.400e+07, 2.712e+07, 1.909e+04, 1.150e+06, 4.390e+04, 2.248e+06, 4.120e+04, 9.419e+05, 2.320e-02, nan, 1.188e+05, 9.066e+00
2.3465e+09, 3.987e+07, 3.399e+07, 2.730e+07, 1.815e+04, 1.157e+06, 4.391e+04, 2.259e+06, 4.512e+04, 9.609e+05, 2.336e-02, nan, 1.188e+05, 9.065e+00
2.3652e+09, 3.987e+07, 3.399e+07, 2.741e+07, 1.822e+04, 1.161e+06, 4.391e+04, 2.263e+06, 5.379e+04, 9.682e+05, 2.340e-02, nan, 1.189e+05, 9.065e+00
2.3968e+09, 3.987e+07, 3.399e+07, 2.751e+07, 2.039e+04, 1.164e+06, 4.392e+04, 2.278e+06, 5.011e+04, 9.770e+05, 2.343e-02, nan, 1.189e+05, 9.065e+00
2.4283e+09, 3.986e+07, 3.398e+07, 2.768e+07, 1.906e+04, 1.172e+06, 4.393e+04, 2.295e+06, 4.973e+04, 9.940e+05, 2.361e-02, nan, 1.189e+05, 9.065e+00
2.4599e+09, 3.986e+07, 3.398e+07, 2.785e+07, 1.867e+04, 1.180e+06, 4.394e+04, 2.314e+06, 4.928e+04, 1.008e+06, 2.379e-02, nan, 1.189e+05, 9.065e+00
2.4914e+09, 3.986e+07, 3.397e+07, 2.802e+07, 1.731e+04, 1.186e+06, 4.395e+04, 2.331e+06, 5.116e+04, 1.022e+06, 2.398e-02, nan, 1.189e+05, 9.065e+00
2.5229e+09, 3.986e+07, 3.397e+07, 2.818e+07, 1.950e+04, 1.193e+06, 4.396e+04, 2.350e+06, 4.912e+04, 1.037e+06, 2.417e-02, nan, 1.189e+05, 9.065e+00
2.5544e+09, 3.986e+07, 3.397e+07, 2.834e+07, 1.679e+04, 1.200e+06, 4.397e+04, 2.379e+06, 3.806e+04, 1.051e+06, 2.436e-02, nan, 1.189e+05, 9.065e+00
2.5860e+09, 3.985e+07, 3.396e+07, 2.849e+07, 1.621e+04, 1.205e+06, 4.398e+04, 2.393e+06, 4.304e+04, 1.063e+06, 2.455e-02, nan, 1.189e+05, 9.065e+00
2.6176e+09, 3.985e+07, 3.396e+07, 2.865e+07, 1.136e+04, 1.211e+06, 4.399e+04, 2.411e+06, 4.317e+04, 1.076e+06, 2.474e-02, nan, 1.189e+05, 9.065e+00
2.6491e+09, 3.985e+07, 3.395e+07, 2.880e+07, 1.285e+04, 1.216e+06, 4.400e+04, 2.425e+06, 4.511e+04, 1.091e+06, 2.493e-02, nan, 1.189e+05, 9.065e+00
2.6806e+09, 3.985e+07, 3.395e+07, 2.895e+07, 9.943e+03, 1.221e+06, 4.401e+04, 2.438e+06, 4.989e+04, 1.103e+06, 2.512e-02, nan, 1.190e+05, 9.065e+00
